,filename,start_time,end_time,edge,meterID,processing_time,average_power_consumption,missing_data,raw_volume,lines_of_code,tool_changes,travels_to_zero_point_in_rapid_traverse,axes_rotation,weighted_rotational_speed,weighted_tool_diameter,weighted_cutting_length,weighted_number_of_cutting_edges,weighted_cutting_speed,weighted_feed_per_tooth,weighted_feed_rate
108,7393-03-04-08-2-DVF-Delfine.h,1656320280,1656320700,1237,2,420,3434.864285714286,0.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
109,7393-03-04-08-2-DVF-Delfine.h,1656320750,1656321160,1237,2,410,3506.082926829268,0.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
110,7393-03-04-08-2-DVF-Delfine.h,1656321250,1656321670,1237,2,420,3497.2716346153848,2.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
111,7393-03-04-08-2-DVF-Delfine.h,1656321980,1656322400,1237,2,420,3641.9285714285716,0.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
112,7393-03-04-08-2-DVF-Delfine.h,1656322480,1656322900,1237,2,420,3380.2631578947367,1.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
113,7393-03-04-08-2-DVF-Delfine.h,1656323050,1656323460,1237,2,410,3322.8634146341465,0.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
114,7393-03-04-08-2-DVF-Delfine.h,1656323560,1656323990,1237,2,430,3656.67523364486,1.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
115,7393-03-04-08-2-DVF-Delfine.h,1656324090,1656324510,1237,2,420,3596.1763285024153,3.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
116,7393-03-04-08-2-DVF-Delfine.h,1656326160,1656326580,1237,2,420,3750.6595238095238,0.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
117,7393-03-04-08-2-DVF-Delfine.h,1656326640,1656327070,1237,2,430,3415.3697674418604,0.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
118,7393-03-04-08-2-DVF-Delfine.h,1656327100,1656327520,1237,2,420,3430.8205741626793,1.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
119,7393-03-04-08-2-DVF-Delfine.h,1656327610,1656328030,1237,2,420,3411.245238095238,0.0,13665960.0,397,2,63,32,2774.045772106019,4.608620689655172,26.724137931034484,2.0,40.0,0.023275862068965515,128.3919093572643
120,2579763-1SP-Delfine.h,1656335530,1656336290,1237,2,760,2184.457671957672,2.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
121,2579763-1SP-Delfine.h,1656336430,1656337050,1237,2,620,2303.0403225806454,0.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
122,2579763-1SP-Delfine.h,1656337100,1656337690,1237,2,590,2154.9778156996585,2.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
123,2579763-1SP-Delfine.h,1656337710,1656338340,1237,2,630,2229.9714285714285,0.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
124,2579763-1SP-Delfine.h,1656398140,1656398750,1237,2,610,2083.598360655738,0.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
125,2579763-1SP-Delfine.h,1656398810,1656399410,1237,2,600,2105.9043624161072,2.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
126,2579763-1SP-Delfine.h,1656399530,1656400120,1237,2,590,1924.3310580204777,2.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
127,2579763-1SP-Delfine.h,1656400200,1656400790,1237,2,590,2038.204081632653,1.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
128,2579763-1SP-Delfine.h,1656401000,1656401600,1237,2,600,2183.4444444444443,3.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
129,2579763-1SP-Delfine.h,1656401770,1656402380,1237,2,610,2324.0409836065573,0.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
130,2579763-1SP-Delfine.h,1656402480,1656403070,1237,2,590,2272.7328767123286,3.0,326400.0,1087,6,25,13,8623.437368937595,10.295220243673851,24.225866916588565,4.154639175257732,273.2567947516401,0.07289142026714204,2514.4973312432708
131,2579763-2SP-Delfine.h,1656403600,1656404200,1237,2,600,1887.473063973064,3.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
132,2579763-2SP-Delfine.h,1656404270,1656404750,1237,2,480,2150.9874476987447,1.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
133,2579763-2SP-Delfine.h,1656404800,1656405270,1237,2,470,2198.92094017094,1.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
134,2579763-2SP-Delfine.h,1656405620,1656406100,1237,2,480,2275.8865546218485,2.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
135,2579763-2SP-Delfine.h,1656406230,1656406710,1237,2,480,2243.2625,0.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
136,2579763-2SP-Delfine.h,1656406850,1656407330,1237,2,480,2199.7916666666665,0.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
137,2579763-2SP-Delfine.h,1656407500,1656407980,1237,2,480,2249.9748953974895,1.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
138,2579763-2SP-Delfine.h,1656408080,1656408570,1237,2,490,2321.201646090535,2.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
139,2579763-2SP-Delfine.h,1656408790,1656409260,1237,2,470,2344.6858974358975,1.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
140,2579763-2SP-Delfine.h,1656409500,1656409990,1237,2,490,2298.1551020408165,0.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
141,2579763-2SP-Delfine.h,1656410450,1656410920,1237,2,470,2302.923076923077,1.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
142,2579763-2SP-Delfine.h,1656412590,1656413150,1237,2,560,2103.4460431654675,2.0,326400.0,20831,3,7,4,11075.766549949745,6.028542597664696,10.080438229782327,2.0090817356205855,209.4904137235116,0.19951911192025912,4428.093545991987
143,2579766-1SP-Delfine.h,1656413850,1656413980,1237,2,130,2253.423076923077,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
144,2579766-1SP-Delfine.h,1656414040,1656414160,1237,2,120,2026.6333333333334,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
145,2579766-1SP-Delfine.h,1656414240,1656414360,1237,2,120,2425.516666666667,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
146,2579766-1SP-Delfine.h,1656414420,1656414540,1237,2,120,2144.0833333333335,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
147,2579766-1SP-Delfine.h,1656414650,1656414770,1237,2,120,2266.741666666667,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
148,2579766-1SP-Delfine.h,1656414950,1656415070,1237,2,120,1953.7083333333333,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
149,2579766-1SP-Delfine.h,1656415170,1656415290,1237,2,120,1948.2542372881355,1.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
150,2579766-1SP-Delfine.h,1656415380,1656415500,1237,2,120,2536.9083333333333,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
151,2579766-1SP-Delfine.h,1656415540,1656415660,1237,2,120,2233.601694915254,1.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
152,2579766-1SP-Delfine.h,1656415700,1656415820,1237,2,120,2107.366666666667,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
153,2579766-1SP-Delfine.h,1656415940,1656416060,1237,2,120,2037.375,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
154,2579766-1SP-Delfine.h,1656416260,1656416380,1237,2,120,1739.7083333333333,0.0,13665960.0,203,4,9,5,7083.710994233072,11.55464480874317,22.295081967213115,4.699453551912568,260.6666666666667,0.05852345173041896,1841.6066877080075
155,2579766-2SP-Delfine.h,1656417700,1656417830,1237,2,130,1943.6923076923076,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
156,2579766-2SP-Delfine.h,1656418090,1656418190,1237,2,100,2089.24,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
157,2579766-2SP-Delfine.h,1656418290,1656418390,1237,2,100,2060.03,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
158,2579766-2SP-Delfine.h,1656418420,1656418520,1237,2,100,2431.97,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
159,2579766-2SP-Delfine.h,1656418550,1656418650,1237,2,100,2225.74,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
160,2579766-2SP-Delfine.h,1656418700,1656418800,1237,2,100,2252.95,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
161,2579766-2SP-Delfine.h,1656418830,1656418930,1237,2,100,2012.94,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
162,2579766-2SP-Delfine.h,1656419060,1656419180,1237,2,120,1685.3583333333333,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
163,2579766-2SP-Delfine.h,1656419220,1656419320,1237,2,100,2116.316326530612,1.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
164,2579766-2SP-Delfine.h,1656419380,1656419480,1237,2,100,1897.23,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
165,2579766-2SP-Delfine.h,1656419520,1656419620,1237,2,100,2003.05,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
166,2579766-2SP-Delfine.h,1656419680,1656419780,1237,2,100,1667.61,0.0,24922.8,184,2,5,3,8008.453531281058,12.707317073170731,12.71951219512195,5.646341463414634,319.6829268292683,0.05578887195121955,2397.2337251140843
167,2579765-1SP-Delfine.h,1656420400,1656420560,1237,2,160,2103.7088607594937,1.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
168,2579765-1SP-Delfine.h,1656420600,1656420750,1237,2,150,2222.3,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
169,2579765-1SP-Delfine.h,1656420790,1656420950,1237,2,160,2260.23125,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
170,2579765-1SP-Delfine.h,1656421360,1656421510,1237,2,150,2363.68,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
171,2579765-1SP-Delfine.h,1656421690,1656421840,1237,2,150,2456.5133333333333,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
172,2579765-1SP-Delfine.h,1656421910,1656422060,1237,2,150,2216.133333333333,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
173,2579765-1SP-Delfine.h,1656422100,1656422260,1237,2,160,2189.65625,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
174,2579765-1SP-Delfine.h,1656422310,1656422460,1237,2,150,2156.52,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
175,2579765-1SP-Delfine.h,1656422510,1656422670,1237,2,160,2541.20625,0.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
176,2579765-1SP-Delfine.h,1656422730,1656422890,1237,2,160,1853.2848101265822,1.0,13665960.0,313,4,9,5,7321.047501207765,12.032423208191126,20.89419795221843,4.8941979522184305,280.0443686006826,0.05959343003412971,2024.400010558444
177,2579765-2SP-Delfine.h,1656483300,1656483640,1237,2,340,1725.3470588235293,0.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
178,2579765-2SP-Delfine.h,1656483730,1656483970,1237,2,240,1849.1764705882354,1.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
179,2579765-2SP-Delfine.h,1656484250,1656484460,1237,2,210,1868.0428571428572,0.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
180,2579765-2SP-Delfine.h,1656484640,1656484850,1237,2,210,1780.595238095238,0.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
181,2579765-2SP-Delfine.h,1656484900,1656485120,1237,2,220,1862.375,2.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
182,2579765-2SP-Delfine.h,1656485190,1656485380,1237,2,190,1907.6842105263158,0.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
183,2579765-2SP-Delfine.h,1656485460,1656485670,1237,2,210,1751.0242718446602,2.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
184,2579765-2SP-Delfine.h,1656485760,1656485960,1237,2,200,1658.949494949495,1.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
185,2579765-2SP-Delfine.h,1656486010,1656486230,1237,2,220,1552.8954545454546,0.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
186,2579765-2SP-Delfine.h,1656486280,1656486490,1237,2,210,1878.8761904761905,0.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
187,2579765-2SP-Delfine.h,1656486550,1656486750,1237,2,200,1862.357142857143,2.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
188,2579765-2SP-Delfine.h,1656486780,1656486990,1237,2,210,1954.6857142857143,0.0,87513.6,378,2,5,3,8004.908291130145,13.776536312849162,22.877094972067038,5.111731843575419,346.41340782122904,0.058525256052141546,2285.8635740549075
189,2579766-3SP-Delfine.h,1656490380,1656490880,1237,2,500,1679.5546558704452,3.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
190,2579766-3SP-Delfine.h,1656491010,1656491380,1237,2,370,1885.3763736263736,3.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
191,2579766-3SP-Delfine.h,1656491410,1656491760,1237,2,350,2022.6666666666667,1.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
192,2579766-3SP-Delfine.h,1656492120,1656492450,1237,2,330,2223.1481481481483,3.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
193,2579766-3SP-Delfine.h,1656492800,1656493270,1237,2,470,2151.431330472103,2.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
194,2579766-3SP-Delfine.h,1656493400,1656493740,1237,2,340,2176.6568047337278,1.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
195,2579766-3SP-Delfine.h,1656493860,1656494200,1237,2,340,2134.1686390532545,1.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
196,2579766-3SP-Delfine.h,1656494330,1656494670,1237,2,340,2341.8617647058823,0.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
197,2579766-3SP-Delfine.h,1656494740,1656495120,1237,2,380,1875.6947368421052,0.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
198,2579766-3SP-Delfine.h,1656495150,1656495500,1237,2,350,2144.3485714285716,0.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
199,2579766-3SP-Delfine.h,1656495780,1656496130,1237,2,350,2389.7657142857142,0.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
200,2579766-3SP-Delfine.h,1656496220,1656496600,1237,2,380,2095.1105263157897,0.0,26109.6,7827,4,9,5,10983.4663702488,6.201613936211093,10.350710900473933,2.0778788266939925,211.70680158831817,0.14761049378762647,3294.357573584482
201,XXXXX.01.002-Oberteil-Pleuel-1SP-Delfine.h,1656676150,1656679200,1237,2,3050,3320.846560846561,13.0,13665960.0,44441,14,83,42,8474.874695553088,13.278258031111411,34.8484725692803,3.5058868553161795,342.5656333716035,0.14680541485633672,4243.374036300559
202,XXXXX.01.002-Oberteil-Pleuel-2SP-Delfine.h,1656921350,1656922800,1237,2,1450,3226.5255524861877,1.0,13665960.0,13315,5,21,11,9676.040014385064,7.401752538548327,14.93644227153065,2.3351635953365926,217.68446784505454,0.13956224144415194,2975.3736029631013
203,XXXXX.01.001-Unterteil-Pleuel-1SP-Delfine.h,1656937050,1656939260,1237,2,2210,2578.4278538812787,10.0,13665960.0,24622,9,29,15,8330.750440985526,13.854410210551988,36.54841069831721,3.6465328022112025,351.83546053166407,0.13891451914478498,4178.103541942159
204,XXXXX.01.001-Unterteil-Pleuel-1SP-Delfine.h,1656939300,1656940860,1237,2,1560,2846.1511627906975,6.0,13665960.0,24622,9,29,15,8330.750440985526,13.854410210551988,36.54841069831721,3.6465328022112025,351.83546053166407,0.13891451914478498,4178.103541942159
205,88081.00.002-Innenteil-Düse-Delfine.h,1657104350,1657105150,1237,2,800,3061.785894206549,3.0,13665960.0,5528,6,23,12,8236.292090559851,3.643155410312273,8.429375453885259,4.0167029774872915,80.75526506899055,0.0210639070442992,668.9863983829093
206,88081.00.002-Innenteil-Düse-Delfine.h,1657105230,1657105990,1237,2,760,2791.3561827956987,8.0,13665960.0,5528,6,23,12,8236.292090559851,3.643155410312273,8.429375453885259,4.0167029774872915,80.75526506899055,0.0210639070442992,668.9863983829093
207,88081.00.002-Innenteil-Düse-Delfine.h,1657106100,1657107010,1237,2,910,2969.7688053097345,3.0,13665960.0,5528,6,23,12,8236.292090559851,3.643155410312273,8.429375453885259,4.0167029774872915,80.75526506899055,0.0210639070442992,668.9863983829093
208,88081.00.002-Innenteil-Düse-Delfine.h,1657107120,1657107810,1237,2,690,3252.149275362319,0.0,13665960.0,5528,6,23,12,8236.292090559851,3.643155410312273,8.429375453885259,4.0167029774872915,80.75526506899055,0.0210639070442992,668.9863983829093
209,88081.00.002-Innenteil-Düse-Delfine.h,1657107890,1657108560,1237,2,670,3069.0828313253014,3.0,13665960.0,5528,6,23,12,8236.292090559851,3.643155410312273,8.429375453885259,4.0167029774872915,80.75526506899055,0.0210639070442992,668.9863983829093
210,88081.00.002-Innenteil-Düse-Delfine.h,1657108730,1657109420,1237,2,690,3328.4086956521737,0.0,13665960.0,5528,6,23,12,8236.292090559851,3.643155410312273,8.429375453885259,4.0167029774872915,80.75526506899055,0.0210639070442992,668.9863983829093
211,IC000141-1SP-Delfine.h,1657165620,1657165930,1237,2,310,2860.2987012987014,1.0,13665960.0,356,5,21,11,6651.293787711921,13.764285714285714,35.79047619047619,4.226190476190476,306.29761904761904,0.2037202380952381,2783.6694985663876
212,IC000141-1SP-Delfine.h,1657165970,1657166270,1237,2,300,3123.0333333333333,0.0,13665960.0,356,5,21,11,6651.293787711921,13.764285714285714,35.79047619047619,4.226190476190476,306.29761904761904,0.2037202380952381,2783.6694985663876
213,IC000141-1SP-Delfine.h,1657166320,1657166620,1237,2,300,3066.718120805369,1.0,13665960.0,356,5,21,11,6651.293787711921,13.764285714285714,35.79047619047619,4.226190476190476,306.29761904761904,0.2037202380952381,2783.6694985663876
214,IC000141-2SP-Delfine.h,1657166980,1657167240,1237,2,260,2397.66015625,2.0,13665960.0,150,3,7,4,8000.392517551441,15.138461538461538,39.707692307692305,4.7846153846153845,380.46153846153845,0.08923076923076924,3310.6064566303753
215,IC000141-2SP-Delfine.h,1657167310,1657167500,1237,2,190,2410.2631578947367,0.0,13665960.0,150,3,7,4,8000.392517551441,15.138461538461538,39.707692307692305,4.7846153846153845,380.46153846153845,0.08923076923076924,3310.6064566303753
216,IC000141-2SP-Delfine.h,1657167620,1657167800,1237,2,180,2666.3055555555557,0.0,13665960.0,150,3,7,4,8000.392517551441,15.138461538461538,39.707692307692305,4.7846153846153845,380.46153846153845,0.08923076923076924,3310.6064566303753
217,IC000141-2SP-Delfine.h,1657167950,1657168130,1237,2,180,2558.338888888889,0.0,13665960.0,150,3,7,4,8000.392517551441,15.138461538461538,39.707692307692305,4.7846153846153845,380.46153846153845,0.08923076923076924,3310.6064566303753
218,IC000143-1SP-Delfine.h,1657168460,1657168850,1237,2,390,2684.5897435897436,0.0,13665960.0,526,7,15,8,8016.445909869428,9.254703557312252,19.90909090909091,4.32806324110672,229.90513833992094,0.0507905138339921,1554.8753944807893
219,IC000143-1SP-Delfine.h,1657168870,1657169210,1237,2,340,2795.3994082840236,1.0,13665960.0,526,7,15,8,8016.445909869428,9.254703557312252,19.90909090909091,4.32806324110672,229.90513833992094,0.0507905138339921,1554.8753944807893
